"CustomerKey","GeographyKey","CustomerAlternateKey","Title","FirstName","MiddleName","LastName","NameStyle","BirthDate","MaritalStatus","Suffix","Gender","EmailAddress","YearlyIncome","TotalChildren","NumberChildrenAtHome","EnglishEducation","SpanishEducation","FrenchEducation","EnglishOccupation","SpanishOccupation","FrenchOccupation","HouseOwnerFlag","NumberCarsOwned","AddressLine1","AddressLine2","Phone","DateFirstPurchase","CommuteDistance"
"11318","614","AW00011318","","Jessica","","Wilson","False","1952-10-26","S","","F","jessica54@adventure-works.com","40000","3","0","Partial College","Estudios universitarios (en curso)","Baccalauréat","Professional","Profesional","Cadre","0","2","1652 Willcrest Circle","","702-555-0180","2008-04-19","1-2 Miles"
"11319","348","AW00011319","","Jade","E","Bailey","False","1937-04-27","M","","F","jade13@adventure-works.com","70000","4","0","Graduate Degree","Estudios de postgrado","Bac + 3","Management","Gestión","Direction","0","2","8119 Northridge Ct","# 1","819-555-0160","2006-03-12","1-2 Miles"
"11320","325","AW00011320","","Morgan","M","Hill","False","1937-06-26","M","","F","morgan19@adventure-works.com","80000","4","0","Graduate Degree","Estudios de postgrado","Bac + 3","Management","Gestión","Direction","1","2","6951 Harmony Way","","510-555-0120","2007-12-17","5-10 Miles"
"11321","612","AW00011321","","Terrance","D","Raman","False","1938-07-08","M","","M","terrance9@adventure-works.com","90000","5","0","Bachelors","Licenciatura","Bac + 4","Management","Gestión","Direction","1","2","2297 Via Valencia","","879-555-0124","2007-08-27","5-10 Miles"
"11322","611","AW00011322","","Sydney","","Garcia","False","1938-03-15","M","","F","sydney78@adventure-works.com","90000","5","0","Bachelors","Licenciatura","Bac + 4","Management","Gestión","Direction","1","2","252 Hemlock Drive","","783-555-0116","2007-09-25","5-10 Miles"
"11323","314","AW00011323","","Jose","","Patterson","False","1938-06-20","S","","M","jose33@adventure-works.com","120000","2","4","Graduate Degree","Estudios de postgrado","Bac + 3","Management","Gestión","Direction","1","3","648 Newport Drive","","768-555-0153","2006-03-13","5-10 Miles"
"11324","325","AW00011324","","Zachary","","Anderson","False","1939-05-14","M","","M","zachary39@adventure-works.com","90000","5","0","Bachelors","Licenciatura","Bac + 4","Management","Gestión","Direction","1","2","2476 Mt. Whitney Way","","693-555-0118","2006-03-29","1-2 Miles"
"11325","637","AW00011325","","Elijah","E","Ross","False","1939-07-02","S","","M","elijah7@adventure-works.com","90000","5","0","Bachelors","Licenciatura","Bac + 4","Management","Gestión","Direction","1","2","6679 Cornelius Dr","","409-555-0142","2006-03-22","5-10 Miles"
"11326","300","AW00011326","","Rafael","M","Xie","False","1939-06-26","M","","M","rafael26@adventure-works.com","130000","2","3","Bachelors","Licenciatura","Bac + 4","Management","Gestión","Direction","1","4","369 Peabody Road","","663-555-0137","2006-03-18","0-1 Miles"
"11327","301","AW00011327","","Jaime","C","Moreno","False","1940-03-04","M","","M","jaime48@adventure-works.com","90000","5","0","Bachelors","Licenciatura","Bac + 4","Management","Gestión","Direction","1","2","83 Mountain View Blvd","","457-555-0178","2006-03-29","5-10 Miles"
"11328","55","AW00011328","","Julian","M","Griffin","False","1940-01-01","M","","M","julian20@adventure-works.com","90000","5","0","Bachelors","Licenciatura","Bac + 4","Management","Gestión","Direction","1","2","7398 Withersed Lane","","636-555-0197","2007-07-09","5-10 Miles"
"11329","311","AW00011329","","Andy","","Alvarez","False","1940-07-25","S","","M","andy9@adventure-works.com","90000","5","0","Bachelors","Licenciatura","Bac + 4","Management","Gestión","Direction","1","2","9466 Morning Glory Dr.","","367-555-0172","2006-03-28","5-10 Miles"
"11330","59","AW00011330","","Ryan","M","Thompson","False","1940-05-13","M","","M","ryan38@adventure-works.com","110000","2","4","Graduate Degree","Estudios de postgrado","Bac + 3","Management","Gestión","Direction","1","1","3407 Pinon Dr.","","138-555-0142","2007-08-16","2-5 Miles"
"11331","63","AW00011331","","Samantha","","Jenkins","False","1968-07-06","M","","F","samantha32@adventure-works.com","90000","4","4","Partial College","Estudios universitarios (en curso)","Baccalauréat","Skilled Manual","Obrero especializado","Technicien","1","2","1046 Cloverleaf Circle","","936-555-0152","2007-08-11","1-2 Miles"
"11332","153","AW00011332","","Deanna","D","Ramos","False","1962-10-04","S","","F","deanna44@adventure-works.com","10000","1","0","Graduate Degree","Estudios de postgrado","Bac + 3","Manual","Obrero","Ouvrier","1","0","Roßstr 9938","","1 (11) 500 555-0138","2006-04-17","0-1 Miles"
"11333","261","AW00011333","","Emily","R","Miller","False","1962-07-10","M","","F","emily6@adventure-works.com","20000","1","0","Graduate Degree","Estudios de postgrado","Bac + 3","Clerical","Administrativo","Employé","1","0","9075 Calle Verde","","1 (11) 500 555-0110","2005-09-21","0-1 Miles"
"11334","269","AW00011334","","Nicole","","Brown","False","1961-03-22","M","","F","nicole4@adventure-works.com","10000","1","0","Bachelors","Licenciatura","Bac + 4","Manual","Obrero","Ouvrier","1","0","1135 W St.","","1 (11) 500 555-0187","2005-09-04","0-1 Miles"
"11335","120","AW00011335","","Carla","L","Raman","False","1961-06-24","M","","F","carla14@adventure-works.com","10000","1","0","Bachelors","Licenciatura","Bac + 4","Manual","Obrero","Ouvrier","1","0","Winterfeldtstr 255","","1 (11) 500 555-0124","2006-04-25","0-1 Miles"
"11336","204","AW00011336","","Shaun","","Raji","False","1962-03-12","M","","M","shaun21@adventure-works.com","20000","1","0","Graduate Degree","Estudios de postgrado","Bac + 3","Clerical","Administrativo","Employé","1","0","44, rue du Départ","","1 (11) 500 555-0122","2007-03-31","0-1 Miles"
"11337","273","AW00011337","","Jerome","","Romero","False","1961-09-21","M","","M","jerome7@adventure-works.com","10000","1","0","Bachelors","Licenciatura","Bac + 4","Manual","Obrero","Ouvrier","1","0","7289 Brookview Dr.","","1 (11) 500 555-0112","2005-09-09","0-1 Miles"
"11338","154","AW00011338","","Frank","F","Navarro","False","1961-08-10","M","","M","frank17@adventure-works.com","20000","1","0","Graduate Degree","Estudios de postgrado","Bac + 3","Clerical","Administrativo","Employé","1","0","Buergermeister-ulrich-str 2987","","1 (11) 500 555-0139","2006-04-13","0-1 Miles"
"11339","202","AW00011339","","Dennis","M","She","False","1961-07-08","S","","M","dennis25@adventure-works.com","20000","1","0","Graduate Degree","Estudios de postgrado","Bac + 3","Clerical","Administrativo","Employé","1","0","828, rue de Berri","","1 (11) 500 555-0141","2007-04-10","0-1 Miles"
"11340","192","AW00011340","","Melody","C","Munoz","False","1936-04-06","M","","F","melody8@adventure-works.com","10000","1","0","Graduate Degree","Estudios de postgrado","Bac + 3","Clerical","Administrativo","Employé","1","0","9, avenue Reille","","1 (11) 500 555-0147","2007-04-30","0-1 Miles"
"11341","236","AW00011341","","Randy","A","Zeng","False","1936-08-21","M","","M","randy24@adventure-works.com","20000","1","0","Graduate Degree","Estudios de postgrado","Bac + 3","Clerical","Administrativo","Employé","1","0","2334 Brandywine Way","","1 (11) 500 555-0144","2005-10-12","0-1 Miles"
"11342","191","AW00011342","","Marshall","L","Wang","False","1962-03-11","M","","M","marshall0@adventure-works.com","30000","5","0","Graduate Degree","Estudios de postgrado","Bac + 3","Clerical","Administrativo","Employé","1","0","68062, rue des Grands Champs","","1 (11) 500 555-0161","2008-01-13","0-1 Miles"
"11343","264","AW00011343","","Arthur","P","Carlson","False","1958-09-13","M","","M","arthur41@adventure-works.com","10000","1","0","Bachelors","Licenciatura","Bac + 4","Manual","Obrero","Ouvrier","1","0","6507 Fieldcrest Dr.","","1 (11) 500 555-0166","2005-10-05","0-1 Miles"
"11344","262","AW00011344","","Jessie","","Jimenez","False","1957-07-24","M","","F","jessie3@adventure-works.com","10000","1","0","Partial College","Estudios universitarios (en curso)","Baccalauréat","Manual","Obrero","Ouvrier","1","0","5723 C Wharton Way","","1 (11) 500 555-0193","2005-11-13","0-1 Miles"
"11345","224","AW00011345","","Robin","","Ramos","False","1957-03-12","S","","F","robin13@adventure-works.com","10000","1","0","Partial College","Estudios universitarios (en curso)","Baccalauréat","Manual","Obrero","Ouvrier","1","0","6, rue de l´Esplanade","","1 (11) 500 555-0111","2007-04-25","0-1 Miles"
"11346","196","AW00011346","","Deanna","E","Gutierrez","False","1955-05-22","S","","F","deanna37@adventure-works.com","10000","2","0","Partial College","Estudios universitarios (en curso)","Baccalauréat","Manual","Obrero","Ouvrier","1","1","Attaché de Presse","Place d´ Armes","1 (11) 500 555-0112","2007-04-04","0-1 Miles"
"11347","156","AW00011347","","Roy","T","Navarro","False","1955-12-23","M","","M","roy30@adventure-works.com","10000","2","0","Partial College","Estudios universitarios (en curso)","Baccalauréat","Manual","Obrero","Ouvrier","1","1","Viktoria-Luise-Platz 43","","1 (11) 500 555-0137","2007-09-17","0-1 Miles"
"11348","151","AW00011348","","Shawn","","Rai","False","1955-09-22","M","","M","shawn19@adventure-works.com","10000","2","0","Partial College","Estudios universitarios (en curso)","Baccalauréat","Manual","Obrero","Ouvrier","1","1","Westheimer Straße 7606","","1 (11) 500 555-0117","2007-10-02","0-1 Miles"
"11349","134","AW00011349","","Mindy","J","Luo","False","1954-09-03","M","","F","mindy10@adventure-works.com","10000","2","0","Partial College","Estudios universitarios (en curso)","Baccalauréat","Manual","Obrero","Ouvrier","1","1","Brunnenstr 7566","Verkaufsabteilung","1 (11) 500 555-0194","2008-07-16","2-5 Miles"
"11350","265","AW00011350","","Cara","","Zhou","False","1937-01-14","M","","F","cara5@adventure-works.com","30000","1","0","Graduate Degree","Estudios de postgrado","Bac + 3","Clerical","Administrativo","Employé","1","0","7280 Greendell Pl","","1 (11) 500 555-0118","2007-08-09","0-1 Miles"
"11351","253","AW00011351","","Anne","R","Ramos","False","1939-04-06","S","","F","anne19@adventure-works.com","20000","1","0","Bachelors","Licenciatura","Bac + 4","Clerical","Administrativo","Employé","1","0","7113 Eastgate Ave.","","1 (11) 500 555-0148","2005-12-13","0-1 Miles"
"11352","222","AW00011352","","Raymond","A","Rodriguez","False","1940-03-07","M","","M","raymond20@adventure-works.com","10000","2","0","Partial College","Estudios universitarios (en curso)","Baccalauréat","Manual","Obrero","Ouvrier","1","1","24, impasse Ste-Madeleine","","1 (11) 500 555-0131","2007-11-02","0-1 Miles"
"11353","271","AW00011353","","Carrie","L","Ortega","False","1941-06-11","S","","F","carrie19@adventure-works.com","30000","1","0","Bachelors","Licenciatura","Bac + 4","Clerical","Administrativo","Employé","1","0","1883 Cowell Rd.","","1 (11) 500 555-0111","2005-12-13","0-1 Miles"
"11354","119","AW00011354","","Deanna","","Suarez","False","1942-02-23","M","","F","deanna45@adventure-works.com","20000","1","0","Partial College","Estudios universitarios (en curso)","Baccalauréat","Manual","Obrero","Ouvrier","1","0","Dunckerstr 22525","","1 (11) 500 555-0146","2008-06-05","0-1 Miles"
"11355","275","AW00011355","","Roberto","","Gutierrez","False","1942-12-28","M","","M","roberto11@adventure-works.com","40000","1","0","Graduate Degree","Estudios de postgrado","Bac + 3","Clerical","Administrativo","Employé","1","0","3545 Chickpea Ct.","","1 (11) 500 555-0124","2008-03-29","0-1 Miles"
"11356","6","AW00011356","","Terrence","","Carson","False","1980-05-27","S","","M","terrence15@adventure-works.com","10000","0","0","Partial College","Estudios universitarios (en curso)","Baccalauréat","Manual","Obrero","Ouvrier","0","1","6613 Thornhill Place","","1 (11) 500 555-0189","2005-11-10","2-5 Miles"
"11357","21","AW00011357","","Ramon","","Ye","False","1979-03-23","S","","M","ramon9@adventure-works.com","10000","0","0","Partial College","Estudios universitarios (en curso)","Baccalauréat","Manual","Obrero","Ouvrier","0","1","3245 Vista Oak Dr.","","1 (11) 500 555-0143","2005-12-19","2-5 Miles"
"11358","2","AW00011358","","Cynthia","","Malhotra","False","1978-11-11","S","","F","cynthia9@adventure-works.com","10000","0","0","Partial College","Estudios universitarios (en curso)","Baccalauréat","Manual","Obrero","Ouvrier","0","1","6757 Pamplona Ct.","","1 (11) 500 555-0187","2005-12-29","0-1 Miles"
"11359","7","AW00011359","","Jarrod","","Prasad","False","1978-09-04","S","","M","jarrod9@adventure-works.com","10000","0","0","Partial College","Estudios universitarios (en curso)","Baccalauréat","Manual","Obrero","Ouvrier","0","1","7657 H St.","","1 (11) 500 555-0154","2005-12-14","0-1 Miles"
"11360","26","AW00011360","","Tyrone","","Serrano","False","1978-08-02","S","","M","tyrone15@adventure-works.com","10000","0","0","Partial College","Estudios universitarios (en curso)","Baccalauréat","Manual","Obrero","Ouvrier","1","1","3767 View Dr.","","1 (11) 500 555-0176","2005-12-28","2-5 Miles"
"11361","10","AW00011361","","Cindy","G","Ramos","False","1977-04-28","M","","F","cindy22@adventure-works.com","10000","0","0","High School","Educación secundaria","Bac + 2","Manual","Obrero","Ouvrier","1","2","6565 Jamie Way","","1 (11) 500 555-0173","2008-04-03","0-1 Miles"
"11362","33","AW00011362","","Damien","M","Shan","False","1977-11-11","M","","M","damien26@adventure-works.com","10000","0","0","High School","Educación secundaria","Bac + 2","Manual","Obrero","Ouvrier","0","2","5312 Riverwood Circle","","1 (11) 500 555-0142","2007-09-30","0-1 Miles"
"11363","35","AW00011363","","Julian","","Ross","False","1977-10-20","S","","M","julian5@adventure-works.com","10000","0","0","High School","Educación secundaria","Bac + 2","Manual","Obrero","Ouvrier","0","2","3346 Larkwood Ct.","","1 (11) 500 555-0126","2005-12-09","0-1 Miles"
"11364","34","AW00011364","","Jennifer","","Collins","False","1979-09-23","S","","F","jennifer6@adventure-works.com","10000","1","1","High School","Educación secundaria","Bac + 2","Manual","Obrero","Ouvrier","0","0","4536 Killdeer Court","","1 (11) 500 555-0196","2005-12-08","2-5 Miles"
"11365","29","AW00011365","","Brittney","","Sun","False","1979-06-09","S","","F","brittney12@adventure-works.com","10000","1","1","High School","Educación secundaria","Bac + 2","Manual","Obrero","Ouvrier","0","0","8856 Mt. Wilson Way","","1 (11) 500 555-0155","2005-12-01","1-2 Miles"
"11366","37","AW00011366","","Virginia","R","Patel","False","1979-10-25","M","","F","virginia4@adventure-works.com","20000","0","0","Bachelors","Licenciatura","Bac + 4","Clerical","Administrativo","Employé","1","0","3118 Creekside Drive","","1 (11) 500 555-0146","2007-12-26","0-1 Miles"
"11367","12","AW00011367","","Calvin","J","Nara","False","1979-02-22","M","","M","calvin15@adventure-works.com","20000","0","0","Bachelors","Licenciatura","Bac + 4","Clerical","Administrativo","Employé","1","0","5795 Morning Glory Dr.","","1 (11) 500 555-0193","2008-01-08","0-1 Miles"
"11368","26","AW00011368","","Edward","","Miller","False","1978-11-25","S","","M","edward28@adventure-works.com","10000","1","1","High School","Educación secundaria","Bac + 2","Manual","Obrero","Ouvrier","0","0","598 Limeridge Drive","","1 (11) 500 555-0151","2005-12-25","1-2 Miles"
